sub,trl,cpos,cdur,resp,rt,type,d1,d2,correct,c_s,inCm,UCL
21,85,2,420,1,592,1,500,420,1,0.8008636109950024,FALSE,0.5531385994013993
21,73,2,420,1,595,1,500,420,1,0.8028549748850523,FALSE,0.5531391466104809
21,262,2,400,1,595,1,500,400,1,0.8048264251362018,FALSE,0.5531396829246339
21,135,2,600,2,599,2,500,600,1,0.8067781608848398,FALSE,0.5531402085608831
21,209,2,540,2,599,2,500,540,1,0.8087103792759914,FALSE,0.5531407237319257
21,435,2,560,2,600,2,500,560,1,0.8106232754832315,FALSE,0.5531412286462185
21,585,2,520,2,602,2,500,520,1,0.8125170427283992,FALSE,0.5531417235080618
21,49,2,520,1,605,2,500,520,0,0.8043918723011152,FALSE,0.5531422085176828
21,396,2,460,2,609,1,500,460,0,0.7963479535781041,FALSE,0.5531426838713172
21,614,2,440,1,611,1,500,440,1,0.798384474042323,FALSE,0.5531431497612883
21,581,2,520,2,612,2,500,520,1,0.8004006293018998,FALSE,0.553143606376086
21,147,2,420,1,613,1,500,420,1,0.8023966230088808,FALSE,0.5531440539004422
21,557,2,500,1,617,3,500,500,0,NA,empty,NA
21,449,2,480,1,620,1,500,480,1,0.804372656778792,FALSE,0.5531449223984212
21,538,2,500,2,625,3,500,500,0,NA,empty,NA
21,55,2,420,1,627,1,500,420,1,0.806328930211004,FALSE,0.5531457566607495
21,439,2,520,2,628,2,500,520,1,0.808265640908894,FALSE,0.5531461613775429
21,163,2,500,1,638,3,500,500,0,NA,empty,NA
21,606,2,540,1,638,2,500,540,0,0.8001829844998051,FALSE,0.5531469468010147
21,487,2,480,1,645,1,500,480,1,0.802181154654807,FALSE,0.5531473278253941
21,287,2,580,2,646,2,500,580,1,0.8041593431082589,FALSE,0.5531477012647379
21,539,2,520,1,646,2,500,520,0,0.7961177496771763,FALSE,0.5531480672700925
21,628,2,480,2,646,1,500,480,0,0.7881565721804046,FALSE,0.5531484259894948
21,68,2,500,2,655,3,500,500,0,NA,empty,NA
21,79,2,480,2,657,1,500,480,0,0.7802750064586005,FALSE,0.5531491221478989
21,431,2,460,2,659,1,500,460,0,0.7724722563940145,FALSE,0.5531494598684591
21,639,2,560,2,661,2,500,560,1,0.7747475338300743,FALSE,0.5531497908662978
21,206,2,500,1,663,3,500,500,0,NA,empty,NA
21,526,2,440,2,664,1,500,440,0,0.7670000584917736,FALSE,0.5531504332266008
21,92,2,420,1,665,1,500,420,1,0.7693300579068558,FALSE,0.5531507448488453
21,194,2,420,1,666,1,500,420,1,0.7716367573277872,FALSE,0.55315105026803435
21,564,2,580,2,670,2,500,580,1,0.7739203897545094,FALSE,0.5531513496076785
21,626,2,520,2,670,2,500,520,1,0.7761811858569643,FALSE,0.553151642988828
21,62,2,580,2,671,2,500,580,1,0.7784193739983947,FALSE,0.5531519305301212
21,151,2,460,1,673,1,500,460,1,0.7806351802584107,FALSE,0.5531522123478334
21,634,2,540,2,674,2,500,540,1,0.7828288284558266,FALSE,0.553152488555923
21,468,2,520,1,676,2,500,520,0,0.7750005401712683,FALSE,0.553152759266079
21,565,2,580,1,679,2,500,580,0,0.7672505347695556,FALSE,0.553153024587765
21,474,2,560,2,680,2,500,560,1,0.76957802942186,FALSE,0.5531532846282644
21,286,2,580,2,681,2,500,580,1,0.7718822491276415,FALSE,0.5531535394927233
21,347,2,460,1,682,1,500,460,1,0.7741634266363651,FALSE,0.5531537892841938
21,452,2,520,1,682,2,500,520,0,0.7664217923700014,FALSE,0.5531540341036748
21,317,2,500,2,685,3,500,500,0,NA,empty,NA
21,516,2,560,1,688,2,500,560,0,0.7587575744463014,FALSE,0.5531545092206474
21,350,2,600,2,689,2,500,600,1,0.7611699987018384,FALSE,0.5531547397102382
21,523,2,580,1,696,2,500,580,0,0.75355829871482,FALSE,0.5531549656121164
21,150,2,460,2,697,1,500,460,0,0.7460227157276719,FALSE,0.5531551870176157
21,336,2,440,1,699,1,500,440,1,0.7485624885703952,FALSE,0.5531554040162506
21,417,2,480,2,699,1,500,480,0,0.7410768636846913,FALSE,0.5531556166957531
21,41,2,540,1,703,2,500,540,0,0.7336660950478444,FALSE,0.5531558251421078
21,496,2,500,2,703,3,500,500,0,NA,empty,NA
21,357,2,520,1,712,2,500,520,0,0.726329434097366,FALSE,0.5531562296707843
21,371,2,400,1,713,1,500,400,1,0.7290661397563923,FALSE,0.5531564259166488
21,78,2,520,1,714,2,500,520,0,0.7217754783588284,FALSE,0.5531566182565177
21,129,2,540,1,718,2,500,540,0,0.7145577235752401,FALSE,0.5531568067681479
21,599,2,500,1,718,3,500,500,0,NA,empty,NA
21,3,2,580,1,723,2,500,580,0,0.7074121463394877,FALSE,0.553157172610009
21,583,2,500,2,726,3,500,500,0,NA,empty,NA
21,4,2,460,2,729,1,500,460,0,0.7003380248760928,FALSE,0.5531575240338699
21,596,2,420,1,729,1,500,420,1,0.7033346446273319,FALSE,0.5531576945175332
21,32,2,600,2,730,2,500,600,1,0.7063012981810586,FALSE,0.5531578616080408
21,609,2,400,1,740,1,500,400,1,0.709238285199248,FALSE,0.5531580253729379
21,238,2,440,1,744,1,500,440,1,0.7121459023472555,FALSE,0.5531581858784238
21,248,2,500,2,744,3,500,500,0,NA,empty,NA
21,243,2,520,1,747,2,500,520,0,0.7050244433237829,FALSE,0.5531584973693973
21,275,2,460,1,750,1,500,460,1,0.707974198890545,FALSE,0.5531586484807978
21,309,2,500,1,751,3,500,500,0,NA,empty,NA
21,428,2,480,2,754,1,500,480,0,0.7008944569016395,FALSE,0.5531589417408642
21,331,2,560,2,755,2,500,560,1,0.7038855123326232,FALSE,0.5531590840080708
21,532,2,560,2,755,2,500,560,1,0.706846657209297,FALSE,0.5531592234437904
21,415,2,580,2,757,2,500,580,1,0.709778190637204,FALSE,0.5531593601043844
21,113,2,420,1,762,1,500,420,1,0.712680408730832,FALSE,0.5531594940450917
21,529,2,600,2,762,2,500,600,1,0.7155536046435237,FALSE,0.5531596253200514
21,358,2,540,2,763,2,500,540,1,0.7183980685970884,FALSE,0.5531597539823248
21,617,2,480,2,763,1,500,480,0,0.7112140879111175,FALSE,0.5531598800839168
21,159,2,400,1,765,1,500,400,1,0.7141019470320064,FALSE,0.5531600036757969
21,427,2,460,1,767,1,500,460,1,0.7169609275616863,FALSE,0.5531601248079198
21,9,2,480,1,771,1,500,480,1,0.7197913182860695,FALSE,0.5531602435292455
21,541,2,520,2,773,2,500,520,1,0.7225934051032088,FALSE,0.5531603598877597
21,604,2,520,2,774,2,500,520,1,0.7253674710521767,FALSE,0.5531604739304923
21,94,2,580,2,776,2,500,580,1,0.728113796341655,FALSE,0.5531605857035371
21,426,2,420,1,776,1,500,420,1,0.7308326583782384,FALSE,0.5531606952520702
21,597,2,420,1,776,1,500,420,1,0.733524331794456,FALSE,0.5531608026203685
21,310,2,580,2,778,2,500,580,1,0.7361890884765114,FALSE,0.5531609078518273
21,50,2,540,2,779,2,500,540,1,0.7388271975917463,FALSE,0.5531610109889779
21,578,2,600,2,780,2,500,600,1,0.7414389256158288,FALSE,0.5531611120735049
21,253,2,520,2,781,2,500,520,1,0.7440245363596705,FALSE,0.5531612111462635
21,373,2,580,2,781,2,500,580,1,0.7465842909960738,FALSE,0.5531613082472949
21,592,2,460,1,784,1,500,460,1,0.749118448086113,FALSE,0.5531614034158439
21,54,2,500,2,785,3,500,500,0,NA,empty,NA
21,200,2,440,1,786,1,500,440,1,0.7516272636052519,FALSE,0.5531615881085806
21,232,2,440,1,786,1,500,440,1,0.7541109909691994,FALSE,0.5531616777074133
21,197,2,440,1,787,1,500,440,1,0.7565698810595074,FALSE,0.5531617655230826
21,89,2,400,1,789,1,500,400,1,0.7590041822489123,FALSE,0.5531618515910792
21,20,2,500,1,790,3,500,500,0,NA,empty,NA
21,51,2,440,1,793,1,500,440,1,0.7614141404264232,FALSE,0.5531620186224995
21,228,2,520,1,795,2,500,520,0,0.753799999022159,FALSE,0.553162099653428
21,226,2,540,2,797,2,500,540,1,0.7562619990319374,FALSE,0.553162179071721
21,312,2,580,2,801,2,500,580,1,0.758699379041618,FALSE,0.5531622569094751
21,337,2,480,1,801,1,500,480,1,0.7611123852512018,FALSE,0.5531623331981472
21,641,2,500,2,801,3,500,500,0,NA,empty,NA
21,432,2,500,1,805,3,500,500,0,NA,empty,NA
21,355,2,580,2,809,2,500,580,1,0.7635012613986898,FALSE,0.5531625530749267
21,558,2,400,1,810,1,500,400,1,0.7658662487847029,FALSE,0.5531626234695058
21,522,2,400,1,811,1,500,400,1,0.7682075862968558,FALSE,0.5531626924631424
21,512,2,440,1,812,1,500,440,1,0.7705255104338873,FALSE,0.5531627600837187
21,298,2,480,1,817,1,500,480,1,0.7728202553295485,FALSE,0.5531628263585622
21,343,2,420,1,818,1,500,420,1,0.7750920527762529,FALSE,0.553162891314456
21,647,2,400,1,822,1,500,400,1,0.7773411322484904,FALSE,0.5531629549776506
21,189,2,460,1,823,1,500,460,1,0.7795677209260056,FALSE,0.5531630173738735
21,176,2,440,1,825,1,500,440,1,0.7817720437167455,FALSE,0.5531630785283407
21,7,2,460,1,826,1,500,460,1,0.783954323279578,FALSE,0.5531631384657656
21,332,2,460,1,832,1,500,460,1,0.7861147800467823,FALSE,0.5531631972103702
21,173,2,560,2,833,2,500,560,1,0.7882536322463144,FALSE,0.5531632547858942
21,195,2,480,1,833,1,500,480,1,0.7903710959238512,FALSE,0.5531633112156048
21,244,2,600,2,834,2,500,600,1,0.7924673849646128,FALSE,0.5531633665223059
21,284,2,520,2,837,2,500,520,1,0.7945427111149667,FALSE,0.553163420728348
21,573,2,560,1,837,2,500,560,0,0.786597284003817,FALSE,0.5531634738556361
21,339,2,540,1,839,2,500,540,0,0.7787313111637788,FALSE,0.5531635259256398
21,186,2,420,1,840,1,500,420,1,0.780943998052141,FALSE,0.5531635769594008
21,344,2,420,1,840,1,500,420,1,0.7831345580716196,FALSE,0.5531636269775424
21,289,2,540,1,842,2,500,540,0,0.7753032124909034,FALSE,0.5531636760002774
21,71,2,460,2,851,1,500,460,0,0.7675501803659943,FALSE,0.5531637240474161
21,104,2,520,2,856,2,500,520,1,0.7698746785623344,FALSE,0.5531637711383746
21,593,2,500,1,857,3,500,500,0,NA,empty,NA
21,519,2,580,2,863,2,500,580,1,0.7721759317767111,FALSE,0.5531638625274908
21,6,2,560,2,864,2,500,560,1,0.774454172458944,FALSE,0.5531639068625791
21,146,2,560,2,867,2,500,560,1,0.7767096307343545,FALSE,0.5531639503153634
21,45,2,520,2,869,2,500,520,1,0.778942534427011,FALSE,0.5531639929034027
21,269,2,540,2,870,2,500,540,1,0.7811531090827409,FALSE,0.5531640346439068
21,608,2,560,2,875,2,500,560,1,0.7833415779919135,FALSE,0.5531640755537433
21,66,2,440,1,876,1,500,440,1,0.7855081622119944,FALSE,0.5531641156494433
21,231,2,560,2,880,2,500,560,1,0.7876530805898745,FALSE,0.5531641549472096
21,300,2,560,2,880,2,500,560,1,0.7897765497839757,FALSE,0.5531641934629222
21,394,2,520,2,886,2,500,520,1,0.791878784286136,FALSE,0.5531642312121451
21,162,2,600,2,887,2,500,600,1,0.7939599964432746,FALSE,0.5531642682101323
21,168,2,500,2,889,3,500,500,0,NA,empty,NA
21,296,2,420,1,889,1,500,420,1,0.7960203964788419,FALSE,0.5531643400119052
21,100,2,500,1,890,3,500,500,0,NA,empty,NA
21,110,2,480,1,891,1,500,480,1,0.7980601925140535,FALSE,0.5531644089843103
21,623,2,400,1,891,1,500,400,1,0.800079590588913,FALSE,0.5531644424445161
21,430,2,520,2,892,2,500,520,1,0.8020787946830239,FALSE,0.5531644752388433
21,360,2,500,1,894,3,500,500,0,NA,empty,NA
21,82,2,480,1,896,1,500,480,1,0.8040580067361937,FALSE,0.5531645388826055
21,591,2,440,1,896,1,500,440,1,0.8060174266688317,FALSE,0.5531645697577582
21,361,2,440,1,906,1,500,440,1,0.8079572524021433,FALSE,0.5531646000184779
21,383,2,440,1,906,1,500,440,1,0.8098776798781219,FALSE,0.5531646296769925
21,258,2,420,1,909,1,500,420,1,0.8117789030793406,FALSE,0.5531646587452866
21,579,2,500,1,910,3,500,500,0,NA,empty,NA
21,384,2,540,2,916,2,500,540,1,0.8136611140485472,FALSE,0.5531647151579638
21,90,2,500,1,919,3,500,500,0,NA,empty,NA
21,256,2,480,1,931,1,500,480,1,0.8155245029080618,FALSE,0.5531647693477001
21,224,2,460,1,932,1,500,460,1,0.8173692578789812,FALSE,0.5531647956364759
21,528,2,580,2,935,2,500,580,1,0.8191955653001913,FALSE,0.5531648214020924
21,486,2,460,1,951,1,500,460,1,0.8210036096471894,FALSE,0.5531648466549611
21,307,2,540,2,959,2,500,540,1,0.8227935735507176,FALSE,0.553164871405286
21,16,2,500,2,967,3,500,500,0,NA,empty,NA
21,8,2,560,2,968,2,500,560,1,0.8245656378152104,FALSE,0.5531649194381101
21,294,2,520,1,969,2,500,520,0,0.8163199814370583,FALSE,0.5531649427400182
21,11,2,480,1,970,1,500,480,1,0.8181567816226877,FALSE,0.5531649655782083
21,199,2,440,1,974,1,500,440,1,0.8199752138064608,FALSE,0.5531649879619089
21,648,2,580,2,974,2,500,580,1,0.8217754616683962,FALSE,0.5531650099001648
21,429,2,560,1,976,2,500,560,0,0.8135577070517123,FALSE,0.5531650314018406
21,31,2,480,2,988,1,500,480,0,0.8054221299811951,FALSE,0.5531650524756246
21,153,2,460,1,989,1,500,460,1,0.8073679086813832,FALSE,0.5531650731300323
21,138,2,480,1,993,1,500,480,1,0.8092942295945693,FALSE,0.5531650933734094
21,290,2,520,2,996,2,500,520,1,0.8112012872986236,FALSE,0.5531651132139358
21,247,2,400,1,998,1,500,400,1,0.8130892744256374,FALSE,0.5531651326596285
21,436,2,460,1,998,1,500,460,1,0.814958381681381,FALSE,0.5531651517183451
21,471,2,520,2,1001,2,500,520,1,0.8168087978645672,FALSE,0.5531651703977866
21,160,2,560,1,1005,2,500,560,0,0.8086407098859215,FALSE,0.5531651887055008
21,139,2,460,2,1006,1,500,460,0,0.8005543027870623,FALSE,0.5531652066488855
21,35,2,480,2,1009,1,500,480,0,0.7925487597591917,FALSE,0.5531652242351908
21,141,2,500,1,1009,3,500,500,0,NA,empty,NA
21,27,2,440,1,1012,1,500,440,1,0.7946232721615998,FALSE,0.5531652583648469
21,400,2,520,1,1016,2,500,520,0,0.7866770394399838,FALSE,0.5531652749219883
21,333,2,500,2,1018,3,500,500,0,NA,empty,NA
21,473,2,420,1,1020,1,500,420,1,0.7888102690455839,FALSE,0.5531653070543521
21,395,2,520,2,1024,2,500,520,1,0.7909221663551281,FALSE,0.5531653226425579
21,83,2,520,2,1028,2,500,520,1,0.7930129446915769,FALSE,0.5531653379205541
21,584,2,500,2,1028,3,500,500,0,NA,empty,NA
21,88,2,580,2,1029,2,500,580,1,0.7950828152446612,FALSE,0.5531653675704877
21,115,2,520,2,1033,2,500,520,1,0.7971319870922146,FALSE,0.5531653819544058
21,222,2,460,2,1034,1,500,460,0,0.7891606672212924,FALSE,0.5531653960520801
21,219,2,480,1,1038,1,500,480,1,0.7912690605490795,FALSE,0.553165409869207
21,21,2,460,1,1049,1,500,460,1,0.7933563699435887,FALSE,0.5531654234113698
21,469,2,480,2,1052,1,500,480,0,0.7854228062441528,FALSE,0.5531654366840401
21,210,2,520,2,1056,2,500,520,1,0.7875685781817113,FALSE,0.553165449692581
21,345,2,440,1,1058,1,500,440,1,0.7896928923998943,FALSE,0.5531654624422488
21,22,2,540,1,1063,2,500,540,0,0.7817959634758953,FALSE,0.5531654749381953
21,367,2,560,2,1067,2,500,560,1,0.7839780038411364,FALSE,0.5531654871854697
21,24,2,580,2,1069,2,500,580,1,0.786138223802725,FALSE,0.5531654991890205
21,18,2,520,1,1073,2,500,520,0,0.7782768415646978,FALSE,0.553165510953698
21,590,2,420,1,1073,1,500,420,1,0.7804940731490508,FALSE,0.553165522484256
21,46,2,540,1,1079,2,500,540,0,0.7726891324175603,FALSE,0.5531655337853534
21,393,2,400,1,1085,1,500,400,1,0.7749622410933847,FALSE,0.5531655448615566
21,418,2,580,2,1091,2,500,580,1,0.7772126186824508,FALSE,0.5531655557173412
21,381,2,440,1,1092,1,500,440,1,0.7794404924956263,FALSE,0.5531655663570935
21,405,2,560,2,1101,2,500,560,1,0.78164608757067,FALSE,0.5531655767851126
21,571,2,400,1,1101,1,500,400,1,0.7838296266949633,FALSE,0.5531655870056121
21,202,2,420,2,1102,1,500,420,0,0.7759913304280136,FALSE,0.5531655970227219
21,167,2,460,1,1104,1,500,460,1,0.7782314171237334,FALSE,0.5531656068404893
21,297,2,440,1,1107,1,500,440,1,0.7804491029524961,FALSE,0.5531656164628814
21,374,2,440,2,1107,1,500,440,0,0.7726446119229712,FALSE,0.5531656258937863
21,282,2,500,2,1108,3,500,500,0,NA,empty,NA
21,240,2,420,1,1110,1,500,420,1,0.7749181658037415,FALSE,0.5531656441963008
21,605,2,460,1,1110,1,500,460,1,0.7771689841457041,FALSE,0.5531656530753059
21,190,2,440,1,1124,1,500,440,1,0.7793972943042471,FALSE,0.5531656617776173
21,285,2,400,1,1126,1,500,400,1,0.7816033213612046,FALSE,0.5531656703067513
21,466,2,460,2,1136,1,500,460,0,0.7737872881475926,FALSE,0.5531656786661543
21,260,2,440,2,1153,1,500,440,0,0.7660494152661166,FALSE,0.5531656868592039
21,108,2,420,1,1162,1,500,420,1,0.7683889211134555,FALSE,0.5531656948892105
21,280,2,500,2,1165,3,500,500,0,NA,empty,NA
21,576,2,560,2,1173,2,500,560,1,0.7707050319023209,FALSE,0.5531657104730089
21,257,2,400,1,1181,1,500,400,1,0.7729979815832977,FALSE,0.5531657180330974
21,246,2,500,2,1191,3,500,500,0,NA,empty,NA
21,385,2,540,2,1191,2,500,540,1,0.7752680017674647,FALSE,0.553165732704928
21,386,2,500,1,1193,3,500,500,0,NA,empty,NA
21,211,2,520,2,1195,2,500,520,1,0.77751532174979,FALSE,0.5531657467986262
21,368,2,420,2,1214,1,500,420,0,0.7697401685322921,FALSE,0.5531657536358301
21,301,2,560,2,1216,2,500,560,1,0.7720427668469692,FALSE,0.5531657603369728
21,237,2,600,2,1218,2,500,600,1,0.7743223391784995,FALSE,0.5531657669047619
21,288,2,600,2,1225,2,500,600,1,0.7765791157867145,FALSE,0.5531657733418514
21,215,2,500,2,1227,3,500,500,0,NA,empty,NA
21,376,2,600,2,1228,2,500,600,1,0.7788133246288473,FALSE,0.5531657858342828
21,378,2,580,2,1233,2,500,580,1,0.7810251913825589,FALSE,0.5531657918946725
21,47,2,540,1,1236,2,500,540,0,0.7732149394687333,FALSE,0.5531657978344597
21,409,2,460,2,1244,1,500,460,0,0.765482790074046,FALSE,0.5531658036560447
21,467,2,600,1,1249,2,500,600,0,0.7578279621733055,FALSE,0.5531658093617794
21,265,2,440,2,1253,1,500,440,0,0.7502496825515724,FALSE,0.5531658149539694
21,601,2,520,1,1282,2,500,520,0,0.7427471857260567,FALSE,0.5531658204348743
21,198,2,400,1,1305,1,500,400,1,0.7453197138687961,FALSE,0.5531658258067086
21,208,2,420,2,1310,1,500,420,0,0.7378665167301082,FALSE,0.5531658310716429
21,99,2,460,1,1312,1,500,460,1,0.740487851562807,FALSE,0.5531658362318045
21,335,2,420,1,1312,1,500,420,1,0.743082973047179,FALSE,0.5531658412892784
21,152,2,400,1,1313,1,500,400,1,0.74565214331670715,FALSE,0.553165846246108
21,570,2,600,2,1316,2,500,600,1,0.74819562188354,FALSE,0.5531658511042964
21,23,2,580,2,1319,2,500,580,1,0.7507136656647047,FALSE,0.5531658558658062
21,369,2,540,2,1324,2,500,540,1,0.7532065290080576,FALSE,0.5531658605325618
21,273,2,500,2,1365,3,500,500,0,NA,empty,NA
21,278,2,560,1,1384,2,500,560,0,0.7456744637179771,FALSE,0.5531658695893144
21,589,2,540,1,1390,2,500,540,0,0.7382177190807973,FALSE,0.5531658739829709
21,406,2,560,2,1425,2,500,560,1,0.7408355418899892,FALSE,0.5531658782891933
21,293,2,580,2,1446,2,500,580,1,0.7434271864710893,FALSE,0.5531658825097215
21,236,2,600,2,1454,2,500,600,1,0.7459929146063784,FALSE,0.553165886646261
21,272,2,420,2,1463,1,500,420,0,0.7385329854603147,FALSE,0.5531658907004829
21,130,2,580,2,1465,2,500,580,1,0.7411476556057115,FALSE,0.5531658946740255
21,408,2,420,1,1487,1,500,420,1,0.7437361790496544,FALSE,0.5531658985684944
21,111,2,560,2,1489,2,500,560,1,0.7462988172591578,FALSE,0.553165902385463
21,509,2,440,1,1498,1,500,440,1,0.7488358290865662,FALSE,0.5531659061264738
21,207,2,460,1,1545,1,500,460,1,0.7513474707957005,FALSE,0.5531659097930381
21,230,2,400,1,1554,1,500,400,1,0.7538339960877435,FALSE,0.5531659133866376
21,377,2,500,2,1558,3,500,500,0,NA,empty,NA
21,610,2,460,1,1571,1,500,460,1,0.756295656126866,FALSE,0.553165920360721
21,419,2,560,2,1575,2,500,560,1,0.7587326995655973,FALSE,0.553165923744023
21,465,2,400,1,1576,1,500,400,1,0.7611453725699413,FALSE,0.5531659270599969
21,372,2,420,2,1580,1,500,420,0,0.7535339188442419,FALSE,0.5531659303099827
21,220,2,400,2,1581,1,500,400,0,0.7459985796557995,FALSE,0.5531659334952937
21,276,2,480,2,1597,1,500,480,0,0.7385385938592415,FALSE,0.5531659366172169
21,366,2,480,2,1603,1,500,480,0,0.7311532079206491,FALSE,0.5531659396770136
21,148,2,440,2,1626,1,500,440,0,0.7238416758414425,FALSE,0.5531659426759201
21,572,2,440,2,1664,1,500,440,0,0.7166032590830281,FALSE,0.5531659456151482
21,392,2,400,2,1666,1,500,400,0,0.7094372264921979,FALSE,0.5531659484958855
21,249,2,600,1,1676,2,500,600,0,0.7023428542272759,FALSE,0.553165951319296
21,133,2,400,2,1691,1,500,400,0,0.6953194256850032,FALSE,0.5531659540865206
21,65,2,600,2,1708,2,500,600,1,0.6983662314281531,FALSE,0.5531659567986771
21,389,2,440,1,1713,1,500,440,1,0.7013825691138716,FALSE,0.5531659594568616
21,196,2,540,1,1755,2,500,540,0,0.6943687434227329,FALSE,0.5531659620621482
21,251,2,520,1,1756,2,500,520,0,0.6874250559885056,FALSE,0.5531659646155894
21,234,2,460,1,1766,1,500,460,1,0.6905508054286205,FALSE,0.5531659671182171
21,402,2,580,2,1766,2,500,580,1,0.6936452973743342,FALSE,0.5531659695710422
21,125,2,500,2,1772,3,500,500,0,NA,empty,NA
21,250,2,540,1,1784,2,500,540,0,0.6867088444005909,FALSE,0.55316597433123
21,370,2,500,2,1873,3,500,500,0,NA,empty,NA
21,425,2,520,2,1876,2,500,520,1,0.6898417559565849,FALSE,0.553165978903847
21,412,2,520,2,1884,2,500,520,1,0.692943338397019,FALSE,0.5531659811221377
21,29,2,400,1,1910,1,500,400,1,0.6960139050130488,FALSE,0.5531659832962843
21,30,2,440,1,1930,1,500,440,1,0.6990537659629183,FALSE,0.5531659854271652
21,414,2,480,1,1941,1,500,480,1,0.7020632283032892,FALSE,0.5531659875156416
21,213,2,540,2,1948,2,500,540,1,0.7050425960202563,FALSE,0.5531659895625572
21,281,2,600,2,1966,2,500,600,1,0.7079921700600538,FALSE,0.5531659915687391
21,470,2,460,2,1995,1,500,460,0,0.7009122483594532,FALSE,0.553165993534998
22,257,2,600,2,155,2,500,600,1,0.505,TRUE,0.5075
22,296,2,600,2,158,2,500,600,1,0.50995,TRUE,0.5105537019571333
22,142,2,440,1,189,1,500,440,1,0.5148505,FALSE,0.5128613432643134
22,529,2,600,2,204,2,500,600,1,0.519701995,FALSE,0.5147774290377692
22,573,2,580,2,215,2,500,580,1,0.52450497505,FALSE,0.5164400972633338
22,67,2,600,2,219,2,500,600,1,0.5292599252995001,FALSE,0.5179206107526256
22,144,2,600,2,220,2,500,600,1,0.5339673260465051,FALSE,0.5192615533844276
22,233,2,580,2,220,2,500,580,1,0.5386276527860401,FALSE,0.520490836750836
22,245,2,600,2,220,2,500,600,1,0.5432413762581797,FALSE,0.5216279654700459
22,576,2,600,2,222,2,500,600,1,0.5478089624955979,FALSE,0.5226872274519181
22,575,2,540,2,224,2,500,540,1,0.5523308728706419,FALSE,0.5236794753889293
22,124,2,560,2,235,2,500,560,1,0.5568075641419354,FALSE,0.5246131931158166
22,513,2,600,2,235,2,500,600,1,0.5612394885005161,FALSE,0.5254951695577199
22,471,2,560,2,237,2,500,560,1,0.5656270936155109,FALSE,0.5263309437303039
22,274,2,600,2,240,2,500,600,1,0.5699708226793558,FALSE,0.5271251093570815
22,506,2,600,2,247,2,500,600,1,0.5742711144525623,FALSE,0.5278815297936953
22,502,2,520,2,250,2,500,520,1,0.5785284033080367,FALSE,0.5286034936246318
22,117,2,600,2,251,2,500,600,1,0.5827431192749564,FALSE,0.5292938298378416
22,173,2,600,2,251,2,500,600,1,0.5869156880822068,FALSE,0.5299549947435099
22,467,2,560,2,252,2,500,560,1,0.5910465312013847,FALSE,0.5305891386942005
22,424,2,580,2,253,2,500,580,1,0.5951360658893708,FALSE,0.5311981580782037
22,47,2,580,2,255,2,500,580,1,0.5991847052304772,FALSE,0.5317837363856089
22,85,2,600,2,258,2,500,600,1,0.6031928581781724,FALSE,0.5323473770381332
22,445,2,600,2,259,2,500,600,1,0.6071609295963907,FALSE,0.5328904299227347
22,178,2,560,2,261,2,500,560,1,0.6110893203004267,FALSE,0.5334141130501818
22,444,2,580,2,261,2,500,580,1,0.6149784270974225,FALSE,0.5339195303948451
22,292,2,420,1,262,1,500,420,1,0.6188286428264482,FALSE,0.5344076867112117
22,202,2,600,2,269,2,500,600,1,0.6226403563981837,FALSE,0.5348794999335003
22,321,2,480,2,271,1,500,480,0,0.6164139528342019,FALSE,0.5353358116257485
22,436,2,420,1,272,1,500,420,1,0.6202498133058598,FALSE,0.535777395846312
22,469,2,580,2,272,2,500,580,1,0.6240473151728012,FALSE,0.5362049667128446
22,154,2,560,2,274,2,500,560,1,0.6278068420210732,FALSE,0.5366191848946162
22,658,2,600,2,275,2,500,600,1,0.6315287736008625,FALSE,0.5370206632135271
22,549,2,580,2,277,2,500,580,1,0.6352134858648538,FALSE,0.5374099714999155
22,307,2,580,2,281,2,500,580,1,0.6388613510062053,FALSE,0.5377876408216862
22,196,2,600,2,282,2,500,600,1,0.6424727374961433,FALSE,0.538154167183563
22,438,2,560,1,285,2,500,560,0,0.6360480101211818,FALSE,0.5385100147760189
22,414,2,580,2,286,2,500,580,1,0.63968753001997,FALSE,0.538855618839648
22,590,2,600,2,287,2,500,600,1,0.6432906547197703,FALSE,0.5391913881996455
22,461,2,580,2,289,2,500,580,1,0.6468577481725726,FALSE,0.5395177075160733
22,639,2,580,2,292,2,500,580,1,0.6503891706908469,FALSE,0.5398349392882696
22,316,2,580,2,294,2,500,580,1,0.6538852789839384,FALSE,0.5401434256457633
22,125,2,560,2,299,2,500,560,1,0.6573464261940991,FALSE,0.5404434899531142
22,612,2,580,2,299,2,500,580,1,0.6607729619321582,FALSE,0.5407354382520166
22,423,2,600,2,300,2,500,600,1,0.6641652323128366,FALSE,0.541019560560605
22,580,2,560,2,302,2,500,560,1,0.6675235799897082,FALSE,0.541296132047061
22,435,2,540,2,303,2,500,540,1,0.6708483441898112,FALSE,0.5415654140922418
22,9,2,600,2,307,2,500,600,1,0.6741398607479131,FALSE,0.5418276552540446
22,297,2,540,2,308,2,500,540,1,0.677398462140434,FALSE,0.5420830921445251
22,530,2,560,2,310,2,500,560,1,0.6806244775190297,FALSE,0.5423319502293498
22,163,2,580,2,312,2,500,580,1,0.6838182327438393,FALSE,0.5425744445579359
22,294,2,600,2,314,2,500,600,1,0.686980050416401,FALSE,0.5428107804315848
22,439,2,580,2,314,2,500,580,1,0.690110249912237,FALSE,0.5430411540160143
